# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       12-Jun-2023
# Names of source data files:
# - Monza_circuit_no_cordoli.kml
# - Monza_circuit_no_cordoli.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.04214080
#! theta0 =   1.47860909
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        45.61897378121358
#! FinishLineLongitude =        9.281181522560816
#! FinishLineAltitude  =        183.1489506034142
# Simulator to Real circuit alignement parameters
#! sim_to_real_translation_x =          NaN
#! sim_to_real_translation_y =          NaN
#! sim_to_real_rotation_z     =          NaN
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
745.09940123312048854	-0.0019852851780785543342	1.7951613971090889521	81.598223319816369781	708.96452532193416118	-0.6959454932	-0.00263104161046	-0.350560205019	-0.000120367000286	0.000676981198391	4.4212688	5.2512399	4.4068044	5.2892104	4.4068044	5.2892104
746.09953465994090038	-0.0019429310484244744547	1.7931970269310240074	81.37666752302060047	709.93980967980064634	-0.6985284545	-0.00265297125651	-0.350684490817	-0.000117020448525	0.000662514883267	4.4513663	5.2226061	4.4297077	5.26676	4.4297077	5.26676
747.09966808676119854	-0.0019005769180771171084	1.7912750165341335684	81.15700730491320769	710.91552272783064836	-0.7011480082	-0.00267438905472	-0.350803962238	-0.000113726544842	0.000648033537808	4.4824628	5.192993	4.4565136	5.2429861	4.4565136	5.2429861
748.09980151358172407	-0.0018559721035771054466	1.7893953659184171912	80.939202146187739118	711.89165155630132631	-0.7037802942	-0.00269562875662	-0.350921758506	-0.000110449799573	0.000633540576518	4.5144748	5.1625437	4.4859535	5.2162938	4.4859535	5.2162938
749.09993494050968366	-0.0018254526095389524924	1.7875562688925175081	80.7232116896038292	712.86818353856813246	-0.7064482804	-0.00271635199827	-0.351034802666	-0.00010725432311	0.000622397653466	4.5473196	5.131405	4.5167726	5.1847123	4.5167726	5.1847123
750.1000683673300955	-0.0018085288901016351951	1.7857390357071420972	80.509005443985671491	713.84510844894418824	-0.7091287333	-0.00273689488873	-0.351146187358	-0.000104120779559	0.000616810287882	4.5809211	5.0997045	4.5490066	5.146844	4.5490066	5.146844
751.10020179415039365	-0.0017916051718766942344	1.783938728498914994	80.296566579928153828	714.82241921339766577	-0.7118439428	-0.00275691975852	-0.351252885218	-0.000101045853098	0.000611214784391	4.6152117	5.0675172	4.5834629	5.1029853	4.5834629	5.1029853
752.10033522097091918	-0.0017728085026370895682	1.7821553472678350882	80.08587924408450931	715.80010906854113273	-0.7145713332	-0.00277676307901	-0.351357940496	-9.79910389806e-05	0.00060561416647	4.6501165	5.0349101	4.6206406	5.0537429	4.6206406	5.0537429
753.10046864787750565	-0.0017657558932217981042	1.7803873953876589997	79.876927740841907166	716.77817137758279387	-0.7173324035	-0.00279609121987	-0.351458383622	-9.50193352675e-05	0.000602816569146	4.6855184	5.0019501	4.6591862	5.0000291	4.6591862	5.0000291
754.10060207469803117	-0.0017702066130434333715	1.7786191782384364046	79.669704666658958558	717.75660134868496698	-0.7201053202	-0.00281523815629	-0.351557204513	-9.21065468593e-05	0.000604718144738	4.7212953	4.9686992	4.6970897	4.9457458	4.6970897	4.9457458
755.10073550151844302	-0.0017746573332647565171	1.7768465097751702242	79.464214170776656943	718.73539666212536758	-0.7229107159	-0.00283387859289	-0.351651493963	-8.92570882459e-05	0.000606615810502	4.7573233	4.9352059	4.7331515	4.8964829	4.7331515	4.8964829
756.10086892833896854	-0.0017777271955383361704	1.7750693899978602364	79.260461255836148098	719.71455515687853222	-0.7257275767	-0.00285234023695	-0.351744183831	-8.64300897809e-05	0.00060851261779	4.7934379	4.9015176	4.7688753	4.8577606	4.7688753	4.8577606
757.10100235522395451	-0.001789473418156688287	1.7732867203845634752	79.058451057089584424	720.69407467494761477	-0.7285755288	-0.00287031070517	-0.351832445267	-8.36844957313e-05	0.000612486084761	4.8294662	4.8677023	4.8063208	4.8301652	4.8063208	4.8301652
758.10113578204425266	-0.0018098490294835255232	1.7714868190376877877	78.858194885517363559	721.67395429364955817	-0.7314344953	-0.00288810716734	-0.351919137867	-8.09909482176e-05	0.000619982336298	4.8652435	4.8338564	4.846499	4.8064629	4.846499	4.8064629
759.10126920886477819	-0.0018302246408511636724	1.7696665393607526884	78.659712712449604055	722.65419478568492195	-0.7343229853	-0.00290543578934	-0.352001531063	-7.83624409628e-05	0.000627476470455	4.9006125	4.8000694	4.8886871	4.7790057	4.8886871	4.7790057
760.10140263568507635	-0.0018497295900956707213	1.7678258813537588434	78.463025171188320428	723.63479694769807793	-0.7372219719	-0.00292259807791	-0.352082395671	-7.57575027075e-05	0.000634971922243	4.9354176	4.7664404	4.9320733	4.7464708	4.9320733	4.7464708
761.10153606254823444	-0.0018747165610606126955	1.7659641553722580376	78.268152994282473855	724.61576148186020419	-0.7401486279	-0.00293932653325	-0.352159141189	-7.32269190479e-05	0.000643781838115	4.9695313	4.7330786	4.9771284	4.7137609	4.9771284	4.7137609
762.10166948936864628	-0.0019052384748435521357	1.7640739256807929092	78.075120853162175649	725.59708974809427673	-0.7430851566	-0.00295590019364	-0.352234416986	-7.07384298507e-05	0.000654849494246	5.0028553	4.7000903	5.0254077	4.6855232	5.0254077	4.6855232
763.1018029161892855	-0.0019357603884636090646	1.7621531700030887979	77.883958976109653349	726.57878404912719361	-0.746047309	-0.00297208342442	-0.352305802568	-6.83099941228e-05	0.000665915036902	5.0353019	4.667568	5.0778638	4.6608789	5.0778638	4.6608789
764.10193634300958365	-0.0019658605766463416176	1.760201888339146592	77.694698035551169824	727.56084659827797623	-0.7490186369	-0.00298812684911	-0.352375795131	-6.59036838434e-05	0.000676982492457	5.0668212	4.6355986	5.1310349	4.635601	5.1310349	4.635601
765.10206976985216443	-0.0019986214870742397866	1.7582197480119252653	77.507368770396368518	728.54327944097462932	-0.7520133034	-0.00300383289667	-0.352442155979	-6.35581462061e-05	0.000688687451929	5.0973789	4.6042669	5.1796071	4.6059986	5.1796071	4.6059986
766.10220319667246258	-0.0020341075448904520455	1.7562031144587433307	77.32200385978755719	729.52608480439369032	-0.7550163569	-0.00301941770428	-0.352507211733	-6.12426476622e-05	0.000701503348721	5.1269494	4.5736351	5.2196709	4.573399	5.2196709	4.573399
767.10233662349298811	-0.0020695936034325125054	1.754150990112376185	77.13863873103029789	730.50926523034297588	-0.7580405192	-0.00303471936638	-0.35256889	-5.89776749634e-05	0.000714316094929	5.1555276	4.543752	5.2516899	4.5416931	5.2516899	4.5416931
768.10247005031351364	-0.0021050126479719389813	1.7520633749728247164	76.957309050146562868	731.49282308578290213	-0.7610722941	-0.0030499189148	-0.352629350208	-5.67316073888e-05	0.000727130373993	5.1831123	4.5146622	5.2769718	4.5140937	5.2769718	4.5140937
769.10260347713767715	-0.00214085531222974303	1.7499402163779753661	76.778050520900791298	732.47676052047654593	-0.764123015	-0.00306488916001	-0.352686668495	-5.45324888474e-05	0.000740042845185	5.2097023	4.4863854	5.2968228	4.4889263	5.2968228	4.4889263
770.10273690395808899	-0.0021771377158446960157	1.7477809317958397095	76.600899184503887795	733.46107951694489202	-0.7671805929	-0.00307977641519	-0.352742849649	-5.23522794117e-05	0.000753135150375	5.2352941	4.4589306	5.3128172	4.4624254	5.3128172	4.4624254
771.10287033077850083	-0.0022134201204889662577	1.7455853599685970945	76.425891551465170437	734.44578190751849434	-0.7702555938	-0.00309446961166	-0.35279605035	-5.02158214581e-05	0.000766222995897	5.2598675	4.4323036	5.3284112	4.4320214	5.3284112	4.4320214
772.10300375759891267	-0.0022498853191867413531	1.7433535008962461887	76.253064197513964473	735.43086929549872366	-0.7733369229	-0.00310909232454	-0.352848168528	-4.80959256549e-05	0.00077931156214	5.2833948	4.4065011	5.3478718	4.3990249	5.3478718	4.3990249
773.10313718440829689	-0.0022851928736006702284	1.7410854977163086055	76.082453712606294971	736.41634304202455041	-0.7764346397	-0.00312354042327	-0.352897409172	-4.60169096229e-05	0.000792115671913	5.3058456	4.3815187	5.374214	4.3654931	5.374214	4.3654931
774.10327061122882242	-0.002319283561174334974	1.7387829523184721303	75.914095876690538489	737.40220412179212417	-0.7795383297	-0.00313792487606	-0.352945600969	-4.39499403489e-05	0.00080442605567	5.3271711	4.3573563	5.4019771	4.331412	5.4019771	4.331412
775.10340403804923426	-0.0023533742480482166062	1.7364463116848658508	75.748025289219228284	738.38845306415237246	-0.7826581251	-0.00315212984749	-0.352990927653	-4.19287614475e-05	0.000816730964832	5.3473145	4.3340219	5.4222032	4.2935153	5.4222032	4.2935153
776.10353746486975979	-0.0023877908876773373294	1.7340755758154888788	75.584276483251002787	739.37509014611089242	-0.7857838117	-0.00316626916743	-0.353035206324	-3.99249394871e-05	0.000829035724292	5.3662216	4.3115259	5.4277549	4.249399	5.4277549	4.249399
777.10367089166913956	-0.0024201396210381947993	1.7316709990997016799	75.422883988605391892	740.36211540015005994	-0.7889255751	-0.00318021483153	-0.353076602573	-3.79660317449e-05	0.000840834781985	5.3838568	4.2898931	5.4231371	4.2052452	5.4231371	4.2052452
778.10380431848966509	-0.0024502888540983230013	1.7292354599393511272	75.263880852380921738	741.34952837335856657	-0.79207324	-0.00319408940911	-0.353116940752	-3.6017752699e-05	0.000851741514766	5.4001903	4.2691561	5.4174161	4.1710687	5.4174161	4.1710687
779.10393774530996325	-0.0024804380867164046304	1.7267697675233271148	75.107297961968200184	742.33732803072859951	-0.7952370396	-0.00320775366073	-0.353154374449	-3.41225301549e-05	0.000862641954035	5.4151916	4.2493471	5.4184962	4.1522756	5.4184962	4.1522756
780.10407117213048878	-0.002510957421938539956	1.7242739218516280886	74.953166054636355398	743.3255130879635999	-0.7984067829	-0.00322134043432	-0.353190738218	-3.22473655111e-05	0.000873541403893	5.428843	4.2304936	5.425166	4.1457047	5.425166	4.1457047
781.1042045989260032	-0.0025391247411106032499	1.7217482108621315895	74.801515853529352285	744.31408203151465841	-0.8015926179	-0.00323470248887	-0.353224186299	-3.0423612052e-05	0.000883864993001	5.4411323	4.2126225	5.4319566	4.1472736	5.4319566	4.1472736
782.10433802574641504	-0.0025647620909026035314	1.7191959269484038408	74.6523763768115316	745.30303286190826384	-0.8047844015	-0.00324798147193	-0.353256556542	-2.86118291948e-05	0.000893162768575	5.4520485	4.1957622	5.4339976	4.1529075	5.4339976	4.1529075
783.10447145256682688	-0.0025903994411028917998	1.7166180022638937164	74.505774150792646537	746.29236299124488596	-0.8079920465	-0.00326102794446	-0.3532860241	-2.68593413501e-05	0.000902453485096	5.4616051	4.1799425	5.4323696	4.1586876	5.4323696	4.1586876
784.10460487938723873	-0.0026163809579516977485	1.7140144368086014381	74.361735516852846217	747.28206960350189547	-0.8112055756	-0.00327398816309	-0.353314414855	-2.5129264202e-05	0.000911742450548	5.4698303	4.1651746	5.4314355	4.1628028	5.4314355	4.1628028
785.10473830618354896	-0.0026401716120297577875	1.7113854975329383379	74.220286796816438368	748.27214967849454297	-0.8144347309	-0.00328670759553	-0.353339922329	-2.34562139181e-05	0.000920493257944	5.4767574	4.1514559	5.435101	4.1649898	5.435101	4.1649898
786.10487173300373342	-0.0026615799081768794741	1.7087342680749149082	74.081452710515080184	749.26259976911785543	-0.8176697033	-0.00329933739057	-0.353364356444	-2.17976002393e-05	0.000928278573095	5.4824618	4.1387851	5.4429053	4.1650229	5.4429053	4.1650229
787.10500515982425895	-0.0026829882040315523699	1.7060616274643154444	73.945255627424643308	750.25341591280516695	-0.8209200034	-0.00331172108966	-0.353385949847	-2.02026652316e-05	0.000936056291325	5.4870392	4.1271632	5.4521101	4.1626789	5.4521101	4.1626789
788.10513858664478448	-0.0027046908523503049651	1.7033675757011410568	73.811717734836790328	751.24459394812413393	-0.8241760294	-0.00332401285367	-0.353406482033	-1.86318451728e-05	0.00094383168255	5.49059	4.1165883	5.4605375	4.1576014	5.4605375	4.1576014
789.10527201344370951	-0.0027245166245344529764	1.7006523404244004993	73.680861197548182417	752.23612953674910386	-0.8274470873	-0.00333605245586	-0.353424232961	-1.71217153928e-05	0.000951144147276	5.4932494	4.1070368	5.4707916	4.1485493	5.4707916	4.1485493
790.10540544026400767	-0.0027422796576879221626	1.6979185775745417875	73.55270679595190586	753.22801798704983867	-0.8307237803	-0.00334799752736	-0.353440941247	-1.56283421306e-05	0.000957621014721	5.4951684	4.0984773	5.4878028	4.1339425	5.4878028	4.1339425
791.10553886708453319	-0.0027600426906489818925	1.6951670493215620361	73.427273271895245443	754.22025418443877243	-0.8340152254	-0.00335968441001	-0.353454956261	-1.42001602042e-05	0.000964090159222	5.4964966	4.0908631	5.5113504	4.1150874	5.5113504	4.1150874
792.10567229390483135	-0.0027780697458492024758	1.6923977556654627996	73.304579202423468587	755.21283284505295796	-0.8373122201	-0.00337127416448	-0.353467958091	-1.27967564603e-05	0.000970556655028	5.4973832	4.0841129	5.5293721	4.099127	5.5293721	4.099127
793.10580572070546168	-0.0027944105081937529143	1.6896109001980681441	73.184643138269379392	756.20574853358482414	-0.8406237228	-0.0033825979244	-0.353478370243	-1.14543425577e-05	0.000976606155647	5.497975	4.0781385	5.5292328	4.0932068	5.5292328	4.0932068
794.10593914752598721	-0.002808878421398599938	1.6868088819184992033	73.067482374770719389	757.19899551822152262	-0.8439407025	-0.00339382127075	-0.353487804786	-1.01293983938e-05	0.000981897593519	5.4983756	4.0728217	5.5134653	4.0954225	5.5134653	4.0954225
795.10607257434628536	-0.0028233463354036848758	1.6839923937950607158	72.953112352571210408	758.19256771400728212	-0.8472720206	-0.00340476915455	-0.353494771394	-8.86823742335e-06	0.000987181644159	5.4986565	4.068024	5.4958179	4.0975564	5.4958179	4.0975564
796.10620600116669721	-0.002838085571551925753	1.6811614358277526815	72.841548355689155869	759.18645889416973205	-0.8506087704	-0.00341561268852	-0.353500803107	-7.63143085083e-06	0.000992462981036	5.4988784	4.0636136	5.4863739	4.0924683	5.4863739	4.0924683
797.10633942796619067	-0.0028510889734854995628	1.6783162166397609383	72.732805635438154468	760.18066270496910874	-0.8539598592	-0.00342616466174	-0.353504494744	-6.45295514e-06	0.000997315506869	5.4990701	4.0595116	5.4821114	4.0828119	5.4821114	4.0828119
798.1064728547867162	-0.0028621442996997108546	1.6754592188539525477	72.626898139839269675	761.17517253067990168	-0.8573163987	-0.00343660580289	-0.35350729684	-5.29073930634e-06	0.00100138081412	5.4992528	4.0556662	5.477462	4.0760079	5.477462	4.0760079
799.10660628160701435	-0.0028731996264156527479	1.6725911642666630996	72.523837884948932242	762.16998144180013242	-0.8606875017	-0.00344673188509	-0.353507905252	-4.18873721017e-06	0.00100543963812	5.4994564	4.0520437	5.4708591	4.0777505	5.4708591	4.0777505
800.10673970842753988	-0.002884564843168793951	1.6697120528778917059	72.423636717861711531	763.1650823947693425	-0.8640641601	-0.00345673778706	-0.353507676877	-3.10983833734e-06	0.00100949596964	5.4997208	4.0486954	5.4646686	4.0843289	5.4646686	4.0843289
801.10687313522362274	-0.0028939441237777743451	1.6668221222913741641	72.326306444327713052	764.16046824612953969	-0.8674557195	-0.0034664000282	-0.353505421074	-2.0834299157e-06	0.00101306355215	5.5000857	4.0457007	5.4613281	4.0889359	5.4613281	4.0889359
802.10700656204403458	-0.0029010714223840525054	1.6639242279129871083	72.231857369148727344	765.15613161476312598	-0.8708529828	-0.00347593072452	-0.353502389223	-1.07012278324e-06	0.00101572323578	5.5005828	4.0431314	5.4623056	4.0878831	5.4623056	4.0878831
803.10713998886444642	-0.0029081987204545491771	1.6610192052853851585	72.140297563579039775	766.15206483039401064	-0.8742656865	-0.00348508230962	-0.353497509752	-1.1034161339e-07	0.00101837796278	5.5012374	4.0410444	5.4684987	4.0830702	5.4684987	4.0830702
804.10727341568497195	-0.0029156883995743012108	1.6581070544085683149	72.05163489952722955	767.14826014083269001	-0.8776843207	-0.00349408827824	-0.353491920611	8.2880302275e-07	0.00102103072793	5.5020705	4.0394904	5.4799655	4.0767292	5.4799655	4.0767292
805.10740684247662102	-0.0029208517936495210186	1.6551880523531130596	71.965877198155396854	768.14470972701576557	-0.8811188219	-0.00350268181788	-0.353484640051	1.72307759495e-06	0.00102311314449	5.5030782	4.0384589	5.4922104	4.0680783	5.4922104	4.0680783
806.10754026929691918	-0.0029233499118538723571	1.652265561613707634	71.883030513352181856	769.141405561422971	-0.8845594387	-0.00351111639639	-0.353476707573	2.6084815356e-06	0.00102412367045	5.5042467	4.0379008	5.4991866	4.054331	5.4991866	4.054331
807.10767369611744471	-0.00292584803007650638	1.6493405724227643283	71.803098257987116426	770.13833935703951283	-0.8880161809	-0.00351911087271	-0.353467225892	3.44618042753e-06	0.00102513065533	5.5055681	4.0377687	5.4974593	4.0326956	5.4974593	4.0326956
808.10780712293762917	-0.0029287573633962056367	1.6464130847802846969	71.726083606701834583	771.13550278424600037	-0.8914791598	-0.00352693513676	-0.353457145048	4.26540587553e-06	0.00102613623714	5.5070598	4.0380226	5.4915502	4.0043304	5.4915502	4.0043304
809.10794054972529921	-0.0029290223742994493834	1.6434834122208039631	71.651989675000308466	772.13288748696800212	-0.8949579159	-0.00353431104793	-0.3534456291	5.04524093426e-06	0.00102649461978	5.5087442	4.0386359	5.4874468	3.9781198	5.4874468	3.9781198
810.10807397654582473	-0.0029262264449596074416	1.6405553971874140551	71.580817560542740807	773.13048494433121505	-0.8984427951	-0.00354151295856	-0.353433556205	5.81959176822e-06	0.0010256245658	5.5106446	4.0395856	5.4888045	3.9638424	5.4888045	3.9638424
811.10820740336623658	-0.0029234305158684858149	1.6376301784565132635	71.512565332228632542	774.12828642333806783	-0.9019427698	-0.00354827018638	-0.353420164745	6.55016465707e-06	0.00102475153856	5.5127851	4.0408556	5.4958023	3.9692956	5.4958023	3.9692956
812.10834083018653473	-0.0029210774844305700988	1.6347077560281022546	71.447230783946750421	775.12628319504710817	-0.905448623	-0.00355485424445	-0.353406259804	7.26371102226e-06	0.00102387740349	5.5151884	4.0424552	5.5081337	3.9895064	5.5081337	3.9895064
813.10847425697158997	-0.002915871427469756208	1.6317884666614610456	71.384811644644997841	776.12446655097164694	-0.9089684432	-0.00356101362363	-0.353391136557	7.94200135852e-06	0.00102230502549	5.5178538	4.0444035	5.5225066	4.0144142	5.5225066	4.0144142
814.10860768379200181	-0.0029073287995865478364	1.6288764780624396256	71.325303457158284459	777.12282767813826467	-0.9124937211	-0.00356700705514	-0.353375537243	8.61730219587e-06	0.00101939600405	5.5207599	4.0467224	5.5333502	4.0340553	5.5333502	4.0340553
815.10874111061241365	-0.0028987861720838367478	1.6259730332309290102	71.268698468366252996	778.12135761960257696	-0.9160317039	-0.00357260134818	-0.35335882597	9.25220037046e-06	0.00101648403182	5.5238785	4.0494518	5.5362014	4.044414	5.5362014	4.044414
816.1088745374327118	-0.0028906955128108718749	1.6230781321669300876	71.214988624289901509	779.12004747412970573	-0.9195746683	-0.00357803913896	-0.353341678697	9.87131074539e-06	0.00101357108733	5.5271597	4.0526538	5.5337277	4.0502332	5.5337277	4.0502332
817.10900796421742598	-0.0028796882469430211925	1.620192117579446256	71.164165803661177279	780.11888841141660578	-0.923129114	-0.00358310355707	-0.353323501364	1.04583141179e-05	0.00100994394669	5.5305456	4.0563926	5.5312892	4.0569571	5.5312892	4.0569571
818.10914139103795151	-0.0028652348034642590238	1.6173192727908800581	71.116219641653344752	781.11787156895184125	-0.926688077	-0.00358802107446	-0.353304918762	1.10439030187e-05	0.00100493863647	5.5339794	4.0607351	5.5333298	4.0690145	5.5333298	4.0690145
819.10927481785824966	-0.0028507813599569064439	1.6144608833742715159	71.071136375654418771	782.11698802338673886	-0.9302573789	-0.00359258961823	-0.353285389346	1.15914899654e-05	0.000999930407699	5.537412	4.0657555	5.5412898	4.0846255	5.5412898	4.0846255
820.10940824467877519	-0.0028367676528824425745	1.6116169493296192972	71.028901931493862776	783.11622895979473924	-0.9338307624	-0.00359702039152	-0.35326548614	1.2124148162e-05	0.000994921384587	5.5407963	4.0715301	5.5559651	4.0996675	5.5559651	4.0996675
821.10954167146473992	-0.0028199111477845133916	1.6087878031691549285	70.989502168927600678	784.11558568434338667	-0.9374135139	-0.003601122288	-0.353244722974	1.26273154212e-05	0.000989215943112	5.544071	4.0781348	5.5749726	4.1100412	5.5749726	4.1100412
822.10967509828526545	-0.0027996606862609324518	1.6059776423512999166	70.952920753002459264	785.11504954721840477	-0.9409999764	-0.00360509390478	-0.353223619148	1.31299019087e-05	0.000982155668066	5.5471471	4.0856373	5.590158	4.1143541	5.590158	4.1143541
823.10980852510567729	-0.0027794102239155362398	1.603187734697382627	70.919138009697064717	786.11461192590854807	-0.9445948608	-0.00360875661442	-0.35320172019	1.35968043962e-05	0.000975092743951	5.5499293	4.0940893	5.5930359	4.1161588	5.5930359	4.1161588
824.10994195192620282	-0.0027595687403471971799	1.6004180802074021717	70.888133957770904203	787.11426435590010442	-0.9481930927	-0.00361229653795	-0.35317950518	1.40496049307e-05	0.000968029320457	5.5523128	4.1035405	5.58202	4.1195363	5.58202	4.1195363
825.11007537871535078	-0.0027370783998698585728	1.5976689872729721298	70.859888554421800677	788.1139985398757517	-0.9517987818	-0.00361554968995	-0.353156566213	1.44744420929e-05	0.000960316660253	5.5541831	4.1140387	5.5627474	4.1281758	5.5627474	4.1281758
826.11020880553587631	-0.002711392247199505192	1.5949443884632716895	70.834379705071640387	789.11380629702853184	-0.9554074452	-0.00361868846647	-0.353133338504	1.48986145607e-05	0.000951330635641	5.5554232	4.1256106	5.5411943	4.1414588	5.5411943	4.1414588
827.11034223235617446	-0.0026857060947140520835	1.5922454792333622375	70.811582178761739215	790.11367955752984926	-0.9590228209	-0.00362155616114	-0.353109429402	1.5288489774e-05	0.00094234225112	5.5559137	4.1382714	5.5232811	4.1561093	5.5232811	4.1561093
828.1104756591765863	-0.002660384660843669296	1.5895722595832424417	70.79147045535755467	791.11361045232058586	-0.9626408829	-0.00362431537052	-0.35308524761	1.56647194426e-05	0.000933353679913	5.555552	4.1520367	5.5120128	4.1688533	5.5120128	4.1688533
829.11060908597039543	-0.0026326965050169036375	1.5869250037531912323	70.774018960282859325	792.11359131841572889	-0.9662648465	-0.00362682236021	-0.353060438348	1.60132845714e-05	0.000923784722227	5.5542631	4.1669247	5.5058705	4.177185	5.5058705	4.177185
830.11074251279092096	-0.0026021221961219738114	1.5843072451699806713	70.759200280284588302	793.11361467162214467	-0.9698911798	-0.00362922807061	-0.353035377123	1.63602317822e-05	0.000913068022034	5.5519715	4.1829583	5.502958	4.179267	5.502958	4.179267
831.1108759396113328	-0.0025715478874917844718	1.5817200649750260411	70.74698417761490532	794.11367321007742248	-0.9735226261	-0.00363140023838	-0.35300977798	1.66755612656e-05	0.000902349375024	5.5485622	4.2001634	5.5018744	4.1734467	5.5018744	4.1734467
832.11100936643163095	-0.0025412854970980848154	1.5791634631683273415	70.737340154004314741	795.11375986603331967	-0.9771561326	-0.00363347830887	-0.352983962103	1.69782222449e-05	0.00089163089815	5.5438717	4.2185705	5.501871	4.1634921	5.501871	4.1634921
833.11114279323021492	-0.0025089949969089950926	1.5766376736139444681	70.730237665622027521	796.11386780734824242	-0.9807942799	-0.00363533214207	-0.35295767276	1.72556879509e-05	0.000880415027546	5.5377324	4.2382164	5.5023281	4.1597602	5.5023281	4.1597602
834.11127622005051307	-0.0024742040401230631051	1.5741457416491217991	70.725644588992551576	797.11399042856703545	-0.9844343033	-0.00363709532152	-0.352931192008	1.75311970299e-05	0.000868206926117	5.5299505	4.2591398	5.5049945	4.1729118	5.5049945	4.1729118
835.1114096468710386	-0.0024394130831172518813	1.5716886052831999798	70.723526361480381297	798.11412136064222977	-0.9880782426	-0.00363865250823	-0.352904320237	1.77783811593e-05	0.000855997424944	5.5203025	4.2813762	5.5142569	4.2054853	5.5142569	4.2054853
836.11154307369145045	-0.0024048752389655542704	1.5692662645161794543	70.723848195860469446	799.11425449115847641	-0.9917237702	-0.00364012613563	-0.352877289852	1.80141311774e-05	0.000843788483855	5.5085619	4.3049517	5.5341229	4.2461363	5.5341229	4.2461363
837.11167650049515032	-0.0023686882539059638322	1.5668789085648038295	70.726575269265353541	800.1143839624753582	-0.9953726776	-0.00364140633879	-0.352849930638	1.82271135591e-05	0.000831175009035	5.4944784	4.329889	5.5577342	4.2829268	5.5577342	4.2829268
838.11180992731544848	-0.0023304450908915503617	1.5645290283972368428	70.731671471591383238	801.1145041751892677	-0.9990229606	-0.0036426078162	-0.352822437588	1.84375945562e-05	0.000817747459116	5.4777781	4.3561838	5.5679052	4.312286	5.5679052	4.312286
839.11194335413608769	-0.0022922019272852362307	1.5622173964955587966	70.739098694240865939	802.11460980080255467	-1.002676166	-0.00364362667739	-0.352794680536	1.86228354933e-05	0.000804319013555	5.4581836	4.3838169	5.548234	4.3356779	5.548234	4.3356779
840.11207678095638585	-0.0022541481963831832419	1.559944012859770357	70.748818645352059775	803.11469577870013836	-1.006330565	-0.0036445709614	-0.352766815672	1.87978063904e-05	0.000790891470626	5.4354092	4.4127535	5.5013165	4.3557637	5.5013165	4.3557637
841.11221020776508794	-0.0022148575869105359935	1.5577090186779338765	70.760793007775149022	804.11475731164944136	-1.009987341	-0.00364534648306	-0.35273877059	1.8952974005e-05	0.000777160534109	5.4091627	4.4429123	5.4452608	4.3786954	5.4452608	4.3786954
842.11234363458561347	-0.0021740069567702051921	1.5555142936099941586	70.774982497249524727	805.11478987527993922	-1.013645091	-0.00364605285331	-0.352710651663	1.91051523733e-05	0.000762813567038	5.3791629	4.4742022	5.3976111	4.4110681	5.3976111	4.4110681
843.11247706140591163	-0.0021331563261796568365	1.5533604246228978063	70.791346319421464273	806.11478923031268096	-1.017304856	-0.00364659930464	-0.352682397062	1.92355926942e-05	0.000748466139296	5.3453043	4.5064858	5.360019	4.4534632	5.360019	4.4534632
844.11261048822643716	-0.0020924275999637856858	1.5512474117166439314	70.809843542439423913	807.11475140560446562	-1.020965448	-0.00364708000805	-0.352654086682	1.93571140234e-05	0.000734119888356	5.3076187	4.5395758	5.3218353	4.5001234	5.3218353	4.5001234
845.11274391503968673	-0.0020509011442902012542	1.5491753454718804051	70.830433219419930424	808.11467269187903639	-1.024627647	-0.00364741137126	-0.352625693837	1.94604426063e-05	0.000719577964488	5.2661939	4.5732827	5.272838	4.544978	5.272838	4.544978
846.11287734186021225	-0.0020083566069911827807	1.5471454457892697132	70.85307377909157367	809.11454965082600665	-1.028290508	-0.00364768112981	-0.352597266974	1.95595999821e-05	0.000704635340929	5.2218684	4.6074171	5.2133962	4.5833028	5.2133962	4.5833028
847.11301076868051041	-0.0019658120710095874743	1.545158096320013108	70.877722669348315776	810.11437912350231727	-1.031954497	-0.00364781482031	-0.35256882374	1.96405707878e-05	0.000689692559205	5.1760415	4.6417891	5.1518485	4.6174569	5.1518485	4.6174569
848.11314419550103594	-0.0019233177327913650399	1.5432132970641094794	70.904337249978013347	811.11415820923480169	-1.035618954	-0.00364789219302	-0.352540373731	1.97140137547e-05	0.000674751131381	5.1299232	4.676208	5.0951553	4.6521186	5.0951553	4.6521186
849.1132776223187193	-0.0018804941385476411572	1.5413110852064058065	70.932874875569339679	812.11388425858365281	-1.039284278	-0.00364784034422	-0.35251194252	1.97712589889e-05	0.000659728979494	5.0837959	4.7104838	5.0430458	4.6919117	5.0430458	4.6919117
